Timestamp,X,Y,Z
1735589091581,-0.113,-0.242,-0.010
1735589091604,-0.542,-0.539,-0.560
1735589091631,-0.959,-0.420,-0.562
1735589091659,-0.475,0.567,-0.351
1735589091680,-0.226,0.772,0.200
1735589091726,-0.061,1.026,0.557
1735589091747,-0.507,1.092,0.083
1735589091782,-1.210,0.539,-0.774
1735589091822,-1.199,0.392,-0.221
1735589091844,-1.046,0.503,0.467
1735589091868,-0.776,0.164,0.729
1735589091890,-0.613,-1.025,0.272
1735589091923,-1.285,-0.725,0.353
1735589091946,-0.841,0.035,0.129
1735589091988,-0.262,0.633,-0.204
1735589092020,0.668,0.256,-0.053
1735589092040,1.761,-0.650,-0.110
1735589092060,2.053,-1.406,-0.353
1735589092101,1.803,-1.779,-0.776
1735589092142,1.840,-1.737,-0.403
1735589092180,3.320,-1.493,0.864
1735589092201,3.637,-1.621,1.175
1735589092222,2.478,-1.728,1.437
1735589092242,1.437,-1.555,1.879
1735589092262,0.847,-1.286,0.941
1735589092284,-0.028,-1.193,-0.463
1735589092311,-0.545,-0.818,-1.978
1735589092341,0.285,0.927,-2.492
1735589092361,0.436,1.699,-1.256
1735589092381,0.473,1.925,-0.075
1735589092412,0.687,1.821,1.097
1735589092445,-0.137,1.174,2.040
1735589092486,-0.772,0.949,0.224
1735589092507,-0.828,0.879,-0.345
1735589092529,-0.915,0.756,-0.247
1735589092560,-0.402,0.829,1.278
1735589092580,-0.046,0.976,1.916
1735589092600,0.128,1.097,2.595
1735589092620,0.344,1.000,3.152
1735589092648,0.695,0.504,2.873
1735589092680,0.843,-2.423,0.262
1735589092700,0.558,-4.343,0.867
1735589092721,0.394,-5.691,2.274
1735589092741,1.267,-3.590,3.284
1735589092761,2.207,0.768,4.889
1735589092789,1.579,1.696,3.792
1735589092809,0.626,0.344,0.077
1735589092841,-1.756,-1.393,-5.895
1735589092861,-1.258,-0.909,-4.283
1735589092882,0.377,0.387,-2.036
1735589092907,1.407,0.919,-1.289
1735589092931,2.893,0.782,-0.877
1735589092977,4.220,-1.555,-2.341
1735589093005,0.807,-2.002,-0.311
1735589093045,-1.497,-0.880,-0.453
1735589093081,-0.156,0.033,-1.770
1735589093126,1.523,0.568,-1.324
1735589093161,0.810,0.874,0.462
1735589093183,-0.125,0.563,1.009
1735589093222,-1.222,0.058,-0.098
1735589093243,-1.515,0.255,-1.044
1735589093287,-0.825,1.023,-0.263
1735589093324,-0.431,0.962,1.287
1735589093346,-0.371,1.100,1.305
1735589093386,-1.350,0.690,0.517
1735589093409,-1.579,0.562,0.050
1735589093436,-1.543,0.530,-0.111
1735589093461,-1.512,0.462,0.145
1735589093485,-1.160,0.721,1.000
1735589093525,-1.280,0.142,-0.404
1735589093551,-2.129,-0.527,-0.309
1735589093582,-0.976,-0.341,-0.507
1735589093621,-0.068,-0.624,-0.400
1735589093641,0.676,-1.022,-0.065
1735589093664,2.230,-1.320,-0.164
1735589093685,3.492,-1.652,-0.438
1735589093721,2.310,-0.884,0.392
1735589093741,2.482,-0.488,0.656
1735589093761,1.896,-0.942,1.005
1735589093781,1.239,-1.024,1.098
1735589093802,0.519,-0.509,0.783
1735589093822,-0.371,0.082,-0.199
1735589093843,-1.374,0.378,-1.241
1735589093867,-1.984,-0.107,-1.654
1735589093908,0.021,-0.035,-0.940
1735589093948,2.027,0.236,-0.344
1735589093971,2.531,0.393,0.594
1735589094007,2.459,1.038,1.152
1735589094028,1.237,0.923,0.668
1735589094055,0.198,0.843,-0.237
1735589094082,-1.379,1.004,-1.190
1735589094105,-1.342,0.847,-0.249
1735589094142,-0.417,0.990,1.303
1735589094162,0.164,0.802,1.505
1735589094185,0.722,0.285,1.689
1735589094226,0.483,-0.942,1.337
1735589094262,-0.863,-0.901,1.126
1735589094283,-0.511,-1.418,1.157
1735589094308,0.867,-2.718,2.112
1735589094328,0.975,-4.069,2.926
1735589094380,-0.516,-3.293,0.959
1735589094405,2.082,2.286,0.332
1735589094427,0.958,2.792,-0.309
1735589094469,-0.427,-0.331,-1.448
1735589094491,-0.271,-0.829,-2.699
1735589094526,0.511,-0.068,-2.805
1735589094550,1.407,0.423,-2.685
1735589094570,2.289,0.208,-2.964
1735589094602,2.066,-1.454,-2.822
1735589094622,0.636,-1.184,-2.211
1735589094642,-0.722,-0.341,-0.772
1735589094662,-1.518,-0.056,-0.185
1735589094682,-1.462,0.022,-0.788
1735589094707,-0.390,0.186,-0.683
1735589094743,1.047,0.736,1.127
1735589094782,0.669,0.769,0.641
1735589094802,-0.114,0.441,0.620
1735589094823,-0.828,0.236,0.283
1735589094843,-1.122,0.128,-0.154
1735589094863,-1.102,0.158,-0.168
1735589094884,-0.805,0.331,0.286
1735589094906,-0.298,0.513,0.828
1735589094947,0.449,1.033,0.971
1735589094985,-0.934,1.056,-0.320
1735589095014,-1.569,0.900,-0.726
1735589095048,-1.813,0.489,-0.262
1735589095075,-1.728,0.316,0.262
1735589095104,-1.778,0.378,0.286
1735589095142,-2.831,-0.078,-0.908
1735589095162,-2.857,-0.404,-0.484
1735589095182,-1.783,-0.243,-0.552
1735589095202,-0.578,-0.074,-0.465
1735589095223,-0.067,-0.213,-0.531
1735589095243,0.282,-0.432,-0.559
1735589095263,1.196,-0.558,-0.363
1735589095283,2.194,-0.816,-0.446
1735589095304,2.736,-1.049,-0.551
1735589095325,2.889,-0.978,-0.370
1735589095345,3.205,-0.975,0.097
1735589095368,3.145,-1.472,0.545
1735589095404,0.416,-1.304,0.708
1735589095429,-0.442,-0.220,0.895
1735589095468,-1.752,0.494,-1.325
1735589095508,-1.253,0.153,-1.190
1735589095546,1.568,-0.075,-1.571
1735589095567,2.384,0.016,-1.197
1735589095628,2.564,1.484,0.724
1735589095663,0.128,0.973,0.570
1735589095694,-0.595,0.810,-0.010
1735589095727,-2.033,0.404,-0.969
1735589095763,-0.616,0.405,0.686
1735589095784,0.129,0.255,1.223
1735589095805,0.487,0.056,1.273
1735589095831,0.828,-0.325,1.006
1735589095865,0.654,-1.338,1.498
1735589095887,0.209,-0.814,2.568
1735589095907,0.361,0.056,3.142
1735589095947,1.004,-2.013,1.035
1735589095984,-2.582,-3.192,-0.725
1735589096004,-1.971,-1.720,-1.863
1735589096028,0.357,0.111,-0.866
1735589096050,0.423,0.597,1.734
1735589096091,-0.098,1.258,-2.369
1735589096130,0.061,1.071,-3.834
1735589096163,2.100,0.982,-3.430
1735589096187,2.728,0.505,-3.285
1735589096223,1.272,-1.504,-4.106
1735589096243,0.203,-2.385,-4.205
1735589096264,-1.213,-2.235,-1.761
1735589096284,-2.049,-0.878,1.738
1735589096305,-1.511,0.292,2.655
1735589096345,1.022,0.502,-0.095
1735589096369,1.214,0.596,-0.107
1735589096409,0.678,0.906,-1.214
1735589096444,-0.135,0.074,-0.739
1735589096464,-0.509,-0.462,0.014
1735589096485,-0.704,-0.621,0.807
1735589096507,-0.491,-0.163,1.303
1735589096528,-0.263,0.372,1.256
1735589096549,-0.265,0.625,0.713
1735589096586,-0.921,0.940,-0.254
1735589096606,-1.210,0.881,-0.539
1735589096626,-1.476,0.742,-0.393
1735589096663,-1.429,0.585,0.064
1735589096683,-1.376,0.494,0.219
1735589096703,-1.294,0.445,0.282
1735589096723,-1.290,0.406,0.447
1735589096743,-1.486,0.422,0.273
1735589096763,-1.965,0.435,-0.595
1735589096784,-2.556,0.121,-0.907
1735589096804,-2.741,-0.457,-0.600
1735589096825,-1.936,-0.240,-0.625
1735589096845,-0.938,0.347,-0.810
1735589096865,-0.884,0.427,-0.722
1735589096886,-1.036,0.144,-0.588
1735589096906,-0.210,0.013,-0.779
1735589096931,1.251,-0.576,-0.884
1735589096969,2.512,-0.361,-0.344
1735589097007,1.598,-0.181,0.703
1735589097030,0.340,-0.370,0.087
1735589097066,-1.168,0.366,-0.877
1735589097105,-2.082,-0.125,-1.463
1735589097131,-1.573,-0.681,-1.498
1735589097168,0.381,-0.154,-1.392
1735589097204,1.760,0.916,-1.311
1735589097224,1.776,0.788,-0.862
1735589097245,1.112,0.502,-0.443
1735589097268,0.367,0.274,-0.398
1735589097292,-0.179,0.419,-0.757
1735589097327,-0.598,0.569,-1.351
1735589097366,0.328,0.447,-1.121
1735589097389,0.638,0.374,-0.209
1735589097428,0.180,0.468,0.674
1735589097448,0.168,0.509,0.647
1735589097470,0.075,0.430,0.694
1735589097509,-0.491,-0.478,0.833
1735589097556,-0.824,-0.345,0.571
1735589097590,-0.006,0.865,1.098
1735589097620,0.057,0.927,1.511
1735589097646,-0.507,-2.143,1.011
1735589097688,-1.715,-3.298,-2.183
1735589097728,1.142,0.377,1.480
1735589097752,1.024,1.151,1.782
1735589097772,0.260,0.333,-0.578
1735589097807,0.425,1.006,-2.599
1735589097827,0.688,1.377,-3.157
1735589097867,1.143,1.458,-4.360
1735589097909,1.640,-0.986,-1.613
1735589097937,1.132,-1.942,-2.138
1735589097970,0.151,-1.566,-4.555
1735589097996,-0.966,-0.413,2.264
1735589098040,0.243,0.413,1.363
1735589098076,1.573,0.710,0.767
1735589098115,0.745,0.306,0.123
1735589098152,-1.185,0.669,-0.769
1735589098185,-1.459,-1.139,0.066
1735589098226,-0.517,0.707,0.575
1735589098247,-0.310,1.427,1.108
1735589098286,-1.089,0.905,-0.255
1735589098307,-1.421,0.658,-1.010
1735589098327,-1.762,0.799,-0.967
1735589098349,-2.268,0.848,-0.434
1735589098369,-2.655,0.957,-0.095
1735589098408,-2.714,0.414,-0.831
1735589098457,-2.756,-0.158,-0.694
1735589098489,-0.491,0.280,0.392
1735589098517,-0.463,-0.156,0.303
1735589098560,0.454,-0.679,-0.628
1735589098597,2.301,-0.742,-0.518
1735589098637,2.526,-1.392,0.208
1735589098674,1.676,-1.374,0.724
1735589098706,0.978,-0.881,1.403
1735589098746,0.313,-0.529,-0.355
1735589098771,-0.081,-0.219,-1.285
1735589098807,0.517,-0.411,-1.316
1735589098847,1.429,-0.395,-0.880
1735589098885,2.140,1.207,0.888
1735589098907,1.772,1.382,1.359
1735589098927,1.207,1.391,1.338
1735589098947,0.549,1.281,0.854
1735589098967,0.084,1.177,-0.121
1735589099008,-1.096,0.696,-0.703
1735589099036,-1.160,0.565,0.289
1735589099080,-0.148,0.081,1.618
1735589099115,0.123,-0.618,1.189
1735589099154,0.334,-0.951,1.554
1735589099186,2.366,0.010,2.274
1735589099206,1.694,-2.231,0.977
1735589099229,-0.077,-3.813,0.343
1735589099267,-0.747,-2.760,-1.352
1735589099287,0.164,-1.545,-0.343
1735589099327,-0.046,1.126,0.151
1735589099348,-0.348,-0.503,-1.477
1735589099368,-0.278,-0.814,-1.595
1735589099399,0.716,0.472,-1.978
1735589099428,1.557,2.238,-2.529
1735589099456,1.397,1.918,-3.976
1735589099490,0.607,-2.087,-3.046
1735589099512,1.422,-3.008,-1.960
1735589099535,1.000,-1.585,-1.256
1735589099555,-0.467,-0.157,-1.398
1735589099576,-1.732,-0.179,-0.690
1735589099609,-0.748,1.166,0.359
1735589099629,0.512,1.636,0.156
1735589099650,1.316,2.314,0.906
1735589099670,1.008,2.865,0.967
1735589099708,0.930,0.949,0.549
1735589099748,-1.753,-0.984,-1.182
1735589099785,-0.202,-1.005,-0.273
1735589099805,1.161,1.491,-0.308
1735589099826,1.432,2.280,-0.007
1735589099866,0.501,0.151,2.043
1735589099886,0.109,0.172,1.538
1735589099906,-1.065,-0.076,2.009
1735589099927,-2.343,0.387,1.268
1735589099965,-3.183,-0.288,-1.678
1735589099985,-1.950,1.445,1.643
1735589100005,0.582,0.495,-0.417
1735589100026,1.143,1.037,-1.651
1735589100065,-2.677,-0.096,-2.175
1735589100085,-1.799,-0.479,-0.447
1735589100105,-0.480,0.173,-0.180
1735589100125,1.965,0.602,-1.997
1735589100145,1.601,-0.449,-1.100
1735589100165,-0.507,-0.877,-0.078
1735589100185,-0.235,-1.012,-0.287
1735589100216,0.322,-1.030,1.410
1735589100246,0.554,-0.033,0.961
1735589100269,1.347,-1.340,-1.754
1735589100307,-0.498,-3.261,6.393
1735589100327,1.459,1.251,0.437
1735589100347,1.997,-1.139,0.907
1735589100386,0.125,1.786,-0.951
1735589100407,0.230,0.495,-1.926
1735589100427,1.469,-1.518,-2.249
1735589100447,1.886,-3.205,-1.636
1735589100467,0.356,-3.293,-1.475
1735589100506,-0.665,-0.911,0.649
1735589100526,1.086,-0.733,1.469
1735589100547,2.555,-0.442,0.420
1735589100586,1.135,-0.484,0.172
1735589100606,-0.852,-0.496,0.551
1735589100626,-1.160,0.121,0.740
1735589100646,-0.352,-1.088,1.188
1735589100666,1.127,-1.390,0.840
1735589100686,0.882,-1.064,0.558
1735589100706,-0.080,-0.812,0.207
1735589100726,-1.049,-0.466,0.161
1735589100747,-0.688,0.203,0.358
1735589100779,0.868,-1.044,0.238
1735589100801,2.133,-1.695,0.389
1735589100827,0.442,-0.115,-0.814
1735589100860,-1.574,-0.951,0.542
1735589100886,-0.449,0.694,0.507
1735589100907,-0.016,-0.514,0.544
1735589100927,1.598,-1.805,-0.251
1735589100947,3.086,-1.739,-1.397
1735589100967,2.937,-2.185,-2.448
1735589100993,2.905,-2.380,-4.065
1735589101027,0.900,-1.880,0.733
1735589101047,-1.293,-2.026,0.054
1735589101068,-4.091,0.256,-0.614
1735589101107,2.159,-2.133,3.682
1735589101127,-1.885,0.650,0.678
1735589101147,6.345,1.405,5.084
1735589101167,8.502,1.422,6.872
